mf1,mf2,mf3,mf4,mf5,mf6,mf7,mf8,mf9,mf10,mf11,mf12,mf13,mf14,mf15,mf16,mf17,mf18,mf19,mf20,mf21,mf22,mf23,mf24,mf25,mf26,mf27,mf28,mf29,mf30,mf31,mf32,mf33,mf34,mf35,mf36,mf37,mf38,mf39,mf40,mf41,mf42,mf43,mf44,mf45,mf46,mf47,mf48,mf49,mf50,mf51,mf52,mf53,mf54,mf55,mf56,mf57,mf58,mf59,mf60,mf61,mf62,mf63,mf64,mf65,mf66,mf67,mf68,mf69,mf70,mf71,mf72,mf73,mf74,mf75,mf76,mf77,mf78,mf79,mf80,mf81,mf82,mf83,mf84,mf85,mf86,mf87,mf88,mf89,mf90,mf91,mf92,mf93,mf94,mf95,mf96,mf97,mf98,mf99,mf100,mf101,mf102,mf103,mf104,mf105,mf106,mf107,mf108,mf109,mf110,mf111,mf112,mf113,mf114,mf115,mf116,mf117,mf118,mf119,mf120,mf121,mf122,mf123,mf124,mf125,mf126,mf127,mf128,Emotion,code
-593.8131291,74.64755392,-2.230902219,20.61366745,9.489941767,-2.406954035,-0.869357752,-9.098176042,-7.902530454,2.107532399,1.044989038,-3.607565602,-0.572835655,3.089672786,-3.180239517,-1.288983902,-3.838446318,0.947518907,-0.997649137,-0.974759854,-5.067116536,0.941188623,-5.63133874,-3.865019624,-2.942319741,-3.273332348,-3.343070344,-0.68706214,-0.653386188,1.325027347,-2.718622127,-1.461913689,-3.123403544,-1.202236506,-1.841741563,0.03942792,-3.886440856,-2.760179516,-4.681928767,-1.489629526,-2.843719684,-1.36879911,-3.532097745,-3.474243922,-2.503129232,-1.476130223,-2.947405441,-1.440792799,-2.361068684,-0.376668162,-2.006389694,-1.304924073,-1.989124797,-1.07938458,-2.847183842,-2.349113942,-2.909156285,-2.922766189,-3.041029328,-2.117960963,-1.474938767,-0.02882354,-0.757058,-0.373914414,-0.273086712,0.885246157,-1.817717314,-2.329331589,-1.048429403,0.30123083,-0.894827796,0.251059011,0.915307547,2.250695562,0.767281495,1.625636632,1.138230452,-0.019320172,-0.336430663,1.003201063,-0.389510533,-0.585175195,-0.153352655,0.849286696,-0.174252341,1.060376083,1.347048593,1.386578951,0.186711936,-0.666377267,-0.320383755,0.213714396,0.182628981,-0.10070452,-0.227958825,-0.178758319,-0.175064618,0.715061537,0.358040692,-0.604506601,-0.520760303,0.274836455,-0.123963228,0.012738134,0.639496414,0.416245892,-0.123558247,0.163111662,-0.225664369,0.135678427,0.49712438,-0.453067591,0.043972392,-0.183119011,-0.909084369,-0.44910306,-0.385033177,-0.352314494,-0.106871182,0.02078017,-0.083359865,0.023903718,-0.286837351,-0.055779282,0.014479046,0.108650003,0.228439821,-0.059671258,male_calm,9
-590.8967281,70.54929011,0.928945996,18.40241852,13.59669026,-4.25018884,1.864496981,-8.275170948,-8.25434806,2.182887239,-0.008350501,-2.55901741,1.134888314,4.354586349,-1.463973476,-0.585691626,-2.748902494,1.886119275,-1.177433756,-2.056136169,-5.102737202,1.987103894,-4.893957022,-3.706114973,-3.226032652,-1.702005019,-3.336141959,-0.452880316,-0.965491852,1.874971657,-1.78375441,-2.544478855,-2.718894618,-2.030615895,-1.614766781,0.525528917,-2.549970654,-2.629373346,-3.782620626,-0.415914764,-2.194406273,0.124164083,-2.630817919,-3.10086038,-2.900323493,-1.30394756,-2.45748471,-1.356286994,-2.583813243,-0.458479321,-2.594752797,-0.097482368,-2.668530714,-0.510650904,-1.556811042,-0.808662078,-1.960177721,-0.270511458,-0.732645225,-0.488794184,-1.475388029,-0.542763476,-1.577854465,-1.550882069,-2.076056475,0.033158461,-0.727015609,-0.222773126,1.162549109,3.067151104,1.869660864,1.338935531,0.550657134,0.798243218,-0.719541558,-0.211195936,-0.042047177,0.238200212,-0.733877123,0.53460954,0.289717774,0.362229627,0.617693167,1.560565629,0.643409463,0.400261553,0.689712247,0.809878529,0.841277095,0.500681782,-0.155694473,-0.082629684,0.047270266,0.01665651,-0.490866598,-0.655536218,-0.556728037,-0.078274018,-0.395809638,-0.519355335,-0.437543173,0.149257524,-0.29234172,-0.345243597,0.506304166,0.743874954,-0.4782906,0.000379436,0.352612279,0.205714901,-0.200292371,0.118089415,0.404141472,-0.020915039,0.065365775,0.371614485,0.380894556,0.517270608,-0.214605608,0.280889416,0.06371735,-0.270460282,-0.164351621,-0.414227219,-0.26038606,0.146576323,-0.21614957,-0.091944895,male_calm,9
-608.3455044,77.51806431,-2.276158325,19.33283479,12.24311921,-0.615474516,-2.527272324,-9.600390748,-6.749367921,1.051323465,-1.571194172,-2.072416572,-0.205256702,4.25039548,-1.066662213,-0.200267275,-2.88264657,1.290314397,-1.525890618,-2.099248831,-5.074008896,3.049120629,-5.063447496,-2.832080161,-2.730524601,-2.30941435,-2.620501048,-1.373869662,-0.350761178,2.448587202,-1.837030254,-2.835178312,-2.053592169,-0.595337056,-2.783488186,-0.072362789,-3.036044293,-1.295109229,-3.967331568,-0.737711375,-2.55565128,-0.238334197,-2.838109114,-2.490985624,-2.178331946,-1.841357269,-2.003786184,-0.586874579,-2.594143859,-0.136242679,-2.587965367,-0.259031615,-2.675000585,-0.689579403,-2.374529991,-2.290420678,-3.379583618,-1.778301723,-1.319227424,-0.397250232,-1.887932896,-0.27869263,-2.019837705,-2.127386358,-1.858887145,0.293364572,-0.961281263,-1.474582794,-0.672569206,0.488922712,-0.484160969,0.815955056,1.793275105,2.25838779,0.606635099,0.8133355,0.837858859,0.988585303,0.186918558,1.565751789,0.841065092,0.439763872,-0.301117587,0.833742586,0.067289873,0.738960137,1.280591798,0.866846418,-0.053513108,-0.444926937,-0.325880859,0.302784373,0.546820842,0.191449632,-0.710417272,-0.578929408,0.072788991,0.641327834,0.313568442,-0.656757125,-0.850414673,0.140745284,-0.094981759,0.119511534,0.417124638,0.309768174,-0.58624882,-0.050389622,0.021709708,0.126997864,0.099374548,-0.075474218,0.158982116,-0.466650426,-0.625208221,-0.578559044,-0.220865224,-0.051622447,-0.625143322,-0.22900971,-0.086141584,0.036947655,-0.043389445,-0.184836634,-0.224166274,0.306118501,-0.16096819,-0.301116373,male_calm,9
-577.5464261,63.01758234,-3.433150629,13.54426469,7.672129248,-6.046518807,-1.676843698,-5.86499905,-9.784012951,1.118023827,-2.897115181,-4.474104673,-0.349794848,-0.502950414,-4.369484267,-3.357691521,-3.89259647,-0.693539302,-1.989290331,-2.893796616,-3.656368726,-0.770878864,-4.675100384,-3.686614906,-2.104148885,-2.148848959,-2.640354571,-0.813867906,-1.497581888,-0.153395728,-3.248646259,-0.926945208,-2.666136192,-1.744690042,-2.370655855,-0.466162429,-3.086466355,-2.284345097,-2.89588976,-1.762138117,-1.973268914,-2.183355078,-3.526877223,-1.43437172,-1.686269849,-1.140208396,-1.232096906,0.072355751,-1.265262397,0.034475751,-1.863254072,-0.627804921,-0.646244709,-0.055473052,-1.428240534,-1.432422609,-3.176327264,-2.023555016,-1.752582857,-0.925364684,0.719042345,2.205647868,2.519782354,2.466107632,1.673442625,0.786413036,-1.556809254,-0.423342834,0.458846232,2.345481025,1.121685705,0.637860721,0.559631051,0.96182151,0.190199399,0.89470105,0.345457681,-0.267650818,-0.379830316,1.189163083,-0.053011113,-0.337932788,-0.42313084,0.241217569,0.453094912,1.290170997,0.978374822,0.503540864,-0.549376395,-0.142595497,0.785003207,0.75253842,-0.025264462,-0.497481124,0.280879907,0.318480438,-0.506162102,0.065144463,-0.062110739,-0.153524921,0.048769793,0.331379744,0.356800055,0.505645667,0.686270191,0.360303668,0.043310651,0.041671163,0.067768401,0.516757533,0.130853778,-0.149567095,0.2771029,0.231932733,-0.507052041,-0.003680661,0.408689315,0.396514413,0.149595256,0.168191436,0.263057906,0.45457431,0.019868305,-0.320506411,-0.189314877,-0.043199506,0.013195002,-0.248829381,male_happy,12
-571.8713262,65.70496256,-7.286303116,15.2704075,12.4907248,-6.525452855,-0.76474017,-3.991628531,-10.69027297,2.58500711,-1.492929732,-4.907425356,0.423276765,1.290904108,-3.171604198,-2.236238901,-3.85586685,-1.097838087,-1.647049865,-1.892821424,-4.514650959,0.302887577,-3.638293383,-3.20441538,-2.407826526,-1.840337297,-3.207840987,0.333207416,-1.356201808,0.845912551,-3.03736715,-0.976243714,-2.486821866,-2.047703123,-2.584389436,-0.702083674,-2.416206342,-2.850378885,-2.802969618,-0.441030919,-0.123498267,-0.088528955,-2.476253855,-0.560728965,-1.146787825,-0.65517324,-1.334790116,-0.284495541,-1.254848911,-0.478477207,-2.098169929,-0.897768686,-1.058205224,-0.565746893,-0.382095227,0.926638102,1.350633328,3.186555745,2.879497094,1.144289541,-0.301612431,-0.262711222,-0.757474819,0.166999927,-0.262652364,0.555673298,-0.601818709,-0.122280438,0.336055309,1.849171373,0.502727706,0.683061679,0.515764142,0.708384658,-0.099504959,0.346325455,0.565699894,0.173791372,0.019660377,1.404242649,0.97270992,-0.044115527,-0.158885367,0.260888342,0.521274395,0.857596736,1.085988935,1.088926411,0.050450486,0.110408838,0.034690753,0.044647558,-0.109743112,-0.295460301,0.339738827,-0.013292564,-0.976436628,0.009300099,0.39050831,-0.002996816,-0.464984973,0.10009851,-0.126525894,0.105435969,0.439030987,0.356777757,0.145866838,0.044441563,-0.570279809,-0.349104903,-0.170416916,-0.060962032,0.316582623,-0.266058955,-0.613732491,-0.176543222,0.080481076,-0.181448406,-0.119031987,0.123676095,0.057322493,-0.086506104,-0.497398439,0.172274442,0.149304463,0.017855246,-0.244824099,-0.38922173,male_happy,12
-549.8592177,65.72301829,-11.08927163,17.55869761,8.731522616,-6.949157006,-3.788696167,-9.358237519,-11.49309944,1.053613454,-4.647494205,-5.840084749,0.002659792,1.302188132,-3.773800227,-3.253079337,-5.958414284,-0.098201149,-2.082839178,-3.863578121,-5.941077524,-0.176149065,-4.134332626,-4.488028364,-1.323460044,-2.168708395,-2.413364027,-1.04989918,-0.562014745,0.685089319,-2.86479839,-0.709847854,-3.151484389,-1.749164599,-1.621252773,-0.077279435,-2.632976603,-2.607282683,-2.151563552,-0.943722674,-0.77115849,-0.473012327,-2.28684538,-0.332396485,-0.750277002,0.355858552,-0.429666673,-0.249012591,-1.195824527,-0.207419199,-1.44020681,-0.389132556,-1.064577715,-0.137178107,-1.846054383,-1.299728581,-3.045700925,-2.110065054,-2.211397704,-1.791948347,-1.041163445,1.139901382,1.533066192,2.579796294,3.016932727,3.590734037,0.669718236,0.361010209,-0.326737854,1.272738969,-0.089009884,0.901174946,1.018590932,0.207748327,-0.790925303,0.23256023,0.524294751,0.315097395,-0.547617957,0.381996219,-0.297568219,-0.192517194,0.533691684,1.209015716,0.185757478,0.648872073,1.276522719,1.22090145,0.610943102,-0.084363699,-0.046081658,0.551965597,0.158731161,-0.047433017,-0.047889391,-0.403972258,-0.179455468,0.471266628,0.23431212,-0.612070278,-0.23304383,0.129670872,0.217021617,0.325686823,0.630358416,0.348403777,0.045316007,-0.010969337,-0.435191487,-0.11885483,0.020519392,0.140635998,0.383659074,-0.165594033,-0.483253728,0.243491055,0.310533634,-0.070972385,0.138988002,0.476172495,0.694757779,0.795032018,0.43904263,0.102425366,0.6152051,0.484582182,0.10443804,-0.301648372,male_happy,12
-578.9828989,65.7749698,-7.355490035,13.13026843,6.776962905,-3.427483937,-5.506578515,-9.06494479,-9.679612043,0.203296439,-3.247007818,-4.924367785,-1.3723751,0.422475609,-3.328187701,-3.391786338,-5.335817763,-0.959569522,-3.370538234,-4.299756522,-5.923036844,-0.40781302,-4.749092259,-4.483864369,-2.04578876,-1.147842481,-2.954423468,-0.828387775,-1.779375335,0.826700722,-3.639946748,-1.316262447,-3.263238897,-1.591003249,-1.403304913,-1.112961168,-3.128857807,-2.999094391,-3.755376542,-1.44156177,-1.907373776,-0.571582159,-2.838639034,-0.419796597,-1.010325136,-0.598116871,-2.143443402,-1.508571841,-1.732679647,0.149323506,-2.184267322,-0.674496574,-2.01989897,-0.56168429,-0.565031065,0.595198165,0.540520524,2.150120377,2.440552689,1.84742699,-0.204037033,0.388020676,-0.962811624,0.016317917,0.603535925,1.701481722,0.073944906,0.42527195,0.370685521,1.275724099,-0.262952183,0.323297912,0.684981585,0.385096828,-0.20839547,1.167229948,0.772383625,0.427011739,0.741870529,1.470800098,0.127633459,-0.689056336,-0.218988964,0.760943242,0.174341506,0.308106246,0.945893295,0.983179828,0.213201115,-0.290804653,-0.549918735,-0.061451129,-0.097477804,-0.127182323,-0.148908815,-0.170193876,-0.588903905,0.018729538,0.061019984,-0.666060572,-0.49074709,0.199144994,0.186458787,0.216480812,0.369245016,0.174503479,0.150818893,-0.058184445,-0.504030448,0.004152669,0.063046301,0.174366117,0.106053417,-0.496952819,-0.618753558,0.028095254,-0.048601348,-0.092947401,-0.143998517,0.115307873,0.158984027,0.413906481,0.16775532,0.270290818,0.446699885,0.224476546,0.061957941,-0.045867158,male_happy,12
-479.6309837,55.52918152,-17.12966999,12.49887663,3.979199977,-11.66501616,-4.453800624,-5.160527492,-15.59091452,-0.783121571,-4.503934086,-9.388235615,-0.703402929,-4.146589841,-5.186460753,-3.283744542,-5.880499947,-3.785619761,-3.709895763,-4.383982764,-6.137874934,-1.028106133,-5.200661249,-5.815628628,-3.422510103,-3.668125743,-5.269537921,-1.079689897,-1.181710971,0.529307535,-1.309224988,0.553422225,-0.527774631,0.521676628,-0.238554943,0.782660274,-1.265614098,-1.261503232,-1.789171085,0.391056227,-0.600421412,0.143388217,-2.127344564,0.132860857,-0.714474776,0.190055903,-1.853907037,-0.308004648,-0.070941721,1.223440062,0.000565738,0.5226878,-0.201023824,1.206355176,0.985522461,1.059352193,0.246403915,1.241104839,0.944090045,0.685146324,-0.982730904,0.518374264,0.457596533,0.777575066,-0.276623964,1.034821208,-0.661222291,-0.018548521,-0.329971643,0.786012492,0.111993023,-0.631028119,-0.23367509,0.222922782,-0.728266163,-0.074205226,-0.120797749,-0.028249466,-0.411398684,0.595718293,-0.696785025,-0.715480715,-0.362562617,0.43837282,0.144930667,0.676370694,0.634540666,0.989808103,0.086844134,0.120123015,-0.369278414,0.384440213,0.069919023,-0.138601876,0.178808762,0.716383545,-0.339591751,0.292007564,0.330953826,0.008292172,-0.062529239,0.334525425,0.024339798,0.327798895,0.774633488,0.021661966,0.005916896,0.457255762,-0.637991548,-0.465224922,0.08399465,0.042268675,0.231014537,-0.274353394,-0.654687804,0.211733315,0.145070255,-0.247717135,-0.251503148,-0.010650839,-0.007142266,0.274751342,-0.230971005,-0.392943035,0.075816939,0.152628098,0.14154272,-0.282196623,male_happy,12
-488.9982954,51.74619207,-16.46361536,10.48349182,6.636258606,-10.7029688,-3.920530051,-3.986176176,-16.65065317,-0.274677852,-4.562528838,-8.730306174,-1.694872213,-3.424500818,-6.42057168,-3.764863864,-6.72795365,-4.451135993,-2.959261406,-4.478475203,-5.476230227,-1.782171135,-5.764635031,-5.70752485,-3.149734041,-3.734440971,-4.654861175,0.305590302,-0.44718452,1.525609517,-0.062093617,1.208395669,-1.565563873,-1.188876675,-0.706527587,1.751474852,-0.966281223,-0.879493933,-2.197691123,0.126040633,-0.140422318,0.92356818,-2.357544894,-1.075372895,-1.957937431,-0.314117835,-0.672192933,0.188893063,-0.61190438,0.303956683,-0.596060487,0.317751039,0.597962089,0.656322617,0.095306335,0.353071011,-0.033835715,0.591235551,0.730949456,1.223217267,0.221371893,1.669813371,-0.592525213,0.175763627,-0.257624453,0.780500189,0.052842238,0.482244967,-0.132198246,0.687612477,-0.29340304,0.039862839,0.634413549,0.518662612,-0.474454252,-0.412964217,0.053044266,0.133696305,-0.204478977,0.859722731,0.122591471,-0.084705962,-0.161932012,0.221257572,-0.179975536,0.495219649,0.319994999,1.103446147,0.304495057,0.238373885,-0.123438235,0.246478583,0.29028992,0.340435088,0.337909045,0.097071618,0.076683536,0.598926139,0.489440855,0.270135938,-0.357885012,0.324587624,0.26774721,0.087783256,0.536526392,0.639348179,0.035544586,-0.15461564,-0.261246226,-0.057032772,-0.105640001,-0.249164817,-0.181264564,0.004158778,-0.361072464,-0.103317144,-0.153914634,-0.030329311,0.136133256,-0.015976831,-0.050034893,-0.149623702,-0.285004006,-0.217262975,-0.047077458,0.315645044,-0.145465992,-0.03915662,male_happy,12
-501.6053126,60.88571071,-11.46204345,10.24871137,5.455497182,-9.516594013,-6.717180673,-7.094858696,-14.21901921,1.02166293,-5.013864979,-7.416548301,-0.986043166,-3.64959593,-3.729613914,-3.293842952,-6.898597082,-1.789661473,-2.908130965,-3.80944576,-5.248979384,-1.42482343,-3.884176336,-6.000247663,-2.897740101,-2.566236123,-3.907142655,-1.49255904,-2.058089637,-0.068127195,-2.844828536,-1.992267882,-4.277988806,-3.100168563,-3.5116385,-2.319315034,-3.43249791,-3.215994326,-1.576327045,1.354684651,1.143541443,2.039488596,-0.587864988,-0.462782454,-1.662463836,0.994458267,0.116333089,1.353558309,0.815925929,1.466200971,0.499045647,1.62747091,-0.018336529,1.436457377,0.503542838,0.846117928,-0.521672109,0.432581399,-0.202360899,0.52860511,0.29624258,1.218717858,-0.199374112,-0.369085594,-0.820186788,0.552743479,0.718018154,-0.10802812,-0.936498364,0.511590281,-0.263772269,0.037678068,0.137812636,0.041006159,-0.415257231,-0.147510521,0.088399216,0.324109574,0.528876588,0.53483349,0.353712,-0.497396435,-0.606344444,0.886187698,0.695836001,0.431595103,1.034382694,0.742703474,-0.001411922,-0.070917722,-0.277237116,0.003103617,0.150086435,0.268804695,-0.112317257,-0.179866236,-0.152937528,0.558415914,0.003206438,-0.334608201,-0.159980597,0.29758973,-0.478870473,0.083425011,0.631772176,0.288699707,-0.476269199,-0.130166883,0.215670824,0.072190033,0.121970381,0.303491607,0.219389348,0.311181919,-0.033119578,-0.259286184,0.560580364,0.347686487,-0.104979868,-0.000194813,0.014943555,0.200230577,0.193004417,-0.031587382,0.046639187,0.072329193,-0.537348131,-0.26462682,male_happy,12
-456.441033,52.88392869,-15.37421524,10.46562071,1.914247607,-10.89298823,-6.366021549,-6.216288209,-16.64087383,-1.568613296,-4.925706004,-9.110570279,-1.208888462,-3.283835173,-5.805864078,-4.142670501,-7.478456881,-3.973094832,-3.339024736,-5.628659958,-6.545308531,-1.626065058,-5.353597984,-6.549786772,-2.832680789,-2.956542083,-3.120010638,-1.333683175,-1.686615011,0.101965042,-2.916445152,-2.272503022,-2.591847853,-1.71724248,-0.727527786,-0.072299686,-1.249122583,-1.587368669,-0.690514429,0.920130831,0.996353756,1.392897648,-0.550196627,1.194937774,0.138326357,0.953804104,-0.298590841,0.695591647,0.420612111,1.151826622,0.103819273,1.563942672,0.08659199,0.644362822,-0.236176627,-0.143473818,-0.657416035,0.630637625,0.404024059,0.999616388,-0.271576158,0.538349302,-0.609769804,-0.545818303,-0.528849954,1.207437617,-0.176490417,-1.082757264,-0.226974626,0.616727227,-0.767274451,-0.165935598,0.132382578,0.117656028,-0.215477964,0.026797058,0.259076877,0.144159153,-0.089750141,0.613922491,0.01889191,-0.736156737,-0.38252862,0.929771981,-0.062978887,0.132780313,0.977795388,1.046444918,-0.46607937,-0.398555851,-0.381528221,0.404059156,0.156595554,-0.172743826,-0.053049407,0.411008899,-0.203946771,0.206136374,0.171575782,0.20056686,-0.062280579,0.511820373,0.425840046,0.614311829,0.631902349,0.278031857,0.199244662,0.193344259,-0.145358783,-0.122785013,-0.153994376,-0.008554045,0.136161537,-0.293365425,-0.327469053,-0.123369707,0.441867614,0.091668132,-0.228372384,0.297125443,0.16890073,0.006838382,0.106897172,-0.270879896,0.013849537,0.425165097,0.212893186,-0.372632649,male_happy,12
-649.6775578,67.50334175,5.612770822,19.23862567,9.063313545,-3.00309772,4.681092835,-7.426737079,-8.56347474,-2.493836877,-1.25096081,-5.839139869,-1.748693341,-1.292665788,-1.86784892,-1.204720849,-5.457264749,0.547772785,-2.503304778,-0.294856161,-4.245814993,1.439981178,-4.694430606,-2.335259083,-2.095173943,-0.867816891,-4.513466218,-0.5155786,-1.646769015,0.538591019,-3.22561602,0.062508901,-2.42589354,0.42627415,-2.725436551,1.20238836,-1.991661838,-0.906723416,-2.622030042,-0.344993565,-1.497581648,-1.435455931,-1.945473202,-1.791225807,-2.791078261,-0.992099031,-3.112337571,-1.076908017,-2.756632685,-0.595065835,-2.808713384,-0.578399517,-1.90824653,-0.119064602,-1.784696628,-0.999276146,-1.612100076,0.005712395,-0.366400081,1.151862852,-0.673680155,1.259090011,-1.467779331,-0.008951166,-1.823530503,0.855580698,-0.182776588,0.212282367,0.517479095,1.891630654,1.434819339,0.654525781,0.569291175,0.746961466,-0.172772612,0.147345338,0.254350205,0.294584767,0.404073149,0.389613131,0.292122026,-0.047261406,0.028035394,0.629018147,0.226507414,1.034032479,0.918808283,1.006531079,0.087025698,-0.386383574,-0.361918593,0.193779204,0.000416335,-0.000759353,-0.231065407,-0.04551318,-0.636938226,0.303406599,0.187737533,0.26352471,-0.280516123,-0.113951535,-0.223063214,0.062481008,0.97548978,0.450015708,-0.707041617,-0.139977487,0.383008525,0.314637441,-0.303641614,0.175513016,0.232590182,-0.132376496,-0.361835227,-0.327348743,0.15171506,0.368515346,-0.069353558,0.032844266,-0.064135396,0.015654607,0.087073266,-0.462597837,0.05640355,0.49499276,0.021037348,-0.539290798,male_sad,14
-653.9844702,71.70597686,6.435432874,21.00045109,7.790916673,-1.934237176,5.560188862,-6.653372142,-5.330331771,-2.149142562,-2.414767324,-3.792788686,-1.465460809,-0.661292819,-1.333326148,-1.344389977,-6.067492761,0.275396003,-2.591489643,-1.044127529,-5.052991467,-0.319480798,-5.749711173,-2.136789128,-2.257116461,0.796197915,-3.839173644,-0.103954975,-1.611092194,-0.130073665,-2.851421249,-0.944366605,-2.462052589,0.051819351,-3.122553378,1.045764272,-2.413799657,-1.537405328,-4.25977272,-0.92908972,-2.504830036,-1.650544056,-2.720453019,-2.367940409,-2.287891057,-1.259729182,-2.434842514,-0.700555318,-1.894737926,-0.759858674,-2.832658616,-0.633398369,-1.638172032,0.151306105,-2.633082459,-2.248959442,-2.907722027,-1.212710768,-0.946145824,0.285387542,-0.461269185,0.640922676,-1.400305474,-0.763881524,-2.182860182,0.587319562,-1.042269434,-0.20425273,-0.99516859,-0.057057727,-1.272693671,0.122880158,0.877504418,1.525474328,0.434842217,0.410350781,0.453535102,0.78429274,0.317872171,1.131167613,0.057110606,-0.536482066,-0.358967643,0.47840231,0.261892853,0.603145694,0.534968564,0.952370881,-0.125661635,-0.63277092,-0.667297324,0.311949388,0.023354178,-0.06159597,-0.619628908,-0.157650574,0.056349523,0.432505869,0.333354241,-0.225921668,-0.67822828,0.277158567,-0.076414829,0.167101657,0.349518134,0.417730591,-0.14990746,0.114970528,0.032873229,-0.122440694,0.062178776,-0.213473267,-0.081996718,-0.52585915,-0.362297273,-0.285994535,-0.167127172,0.246652508,-0.277961411,0.08336438,0.060017005,-0.153904286,0.031851126,-0.002788078,0.095950099,0.284072859,-0.200932545,-0.571387104,male_sad,14
-616.1805113,64.31640154,4.449715165,18.7596632,6.735040546,-0.800784946,3.710835758,-9.037589425,-7.536515937,1.055144479,-0.090238911,-3.340587841,-1.60115139,0.032193502,-2.004662877,-3.057065431,-6.64350945,1.737740637,0.172643379,-0.954410304,-5.447357863,1.642299499,-4.803857572,-2.03833923,-3.431856237,-0.858083308,-2.797445039,1.389696285,0.552644695,-0.484969217,-1.425299005,0.487746145,-3.320798151,-0.812679218,-1.595264625,1.821441578,-3.461210744,-1.256390167,-3.492639155,0.429444123,-1.480964785,-0.898092029,-2.25817749,-2.948911206,-1.573998826,-0.942324632,-1.83665914,-0.658362462,-1.59279017,-0.255675699,-2.434998898,0.075109278,-1.74700938,-0.017622994,-2.03618442,-2.666014578,-3.507727828,-2.032710094,-2.453046155,-1.037854013,-1.316401564,0.012583741,-0.942916822,-0.409770443,-0.46214613,1.199109223,-0.523565221,-0.336318068,-0.446749279,0.523503455,-1.257978515,-0.95758559,-0.355530661,-0.131567145,-0.566138657,0.435335398,0.741718462,1.574223832,1.341837099,1.400436873,0.301876334,-0.352754752,-0.004294916,0.660494959,0.191368848,0.487431036,0.479479073,0.33873573,-0.142000725,-0.250014053,0.01980551,0.521089091,-0.038467298,-0.208965768,-0.147734287,0.144971164,-0.179290641,0.563184987,0.316593928,-0.497360385,-0.323019381,0.655469539,0.173940738,-0.097759848,0.121936662,-0.258429003,-0.368144109,-0.344688855,-0.436561198,-0.211083527,-0.232565765,-0.096438973,-0.121581375,-0.201728947,-0.605367426,0.131216348,0.052305186,0.077089935,0.016088737,0.257402949,0.422607118,0.045220269,-0.114813687,0.036677014,0.333630827,0.183518939,-0.09394198,-0.419156778,male_sad,14
-636.1131934,65.58609563,1.950988991,19.16651521,9.090582569,-1.000391799,4.661417729,-6.833121431,-8.408105259,-0.858965947,-1.184232209,-4.623499785,-0.865268084,-0.709988681,-1.566482739,-0.221532451,-5.417963552,1.955064109,-0.347162532,-0.392602669,-4.283148149,1.761326703,-5.008225952,-0.594469049,-2.889413432,-0.396681371,-3.885120058,0.149401495,-1.056053578,0.864901184,-2.705623347,1.375314553,-2.966712664,-0.103433538,-1.427735047,1.409568287,-1.788468958,-0.820971672,-3.023196023,-0.219605397,-1.102288758,-1.066605656,-2.041635829,-2.363564999,-2.308561435,-1.56063209,-2.664356087,-0.570081819,-2.478402875,-0.704664455,-3.000565607,0.112423127,-0.999414427,0.883634517,-0.337364813,-0.303423348,-1.998701773,0.056783683,-1.102595227,0.400928213,-1.083191075,0.255052409,-1.285574957,-1.120255024,-2.31038308,0.586994713,0.64074159,1.415591919,1.645897148,2.135818575,1.135874618,1.00075481,0.639328772,0.663664779,-0.183751018,0.519703558,0.758566649,0.645910016,-0.353398692,0.278976714,0.536455941,0.636161479,0.004188937,0.814960686,-0.076759955,0.51530274,0.676085314,1.355366198,0.261468741,-0.354940209,-0.549987837,-0.134210594,0.29522581,0.477394145,-0.325746608,-0.148571408,-0.391542343,0.376965471,0.526032859,-0.182598031,-0.432009399,0.187158013,0.447191133,0.034080468,0.679002771,0.508120136,-0.202503473,0.024068745,0.054030083,0.008299321,0.096664162,0.208004315,0.252833,0.231979422,0.087265428,-0.005793494,0.183487309,0.377051406,0.128028014,0.237256079,0.180410671,0.184570182,0.07212014,0.0250687,0.059378257,0.103923803,-0.045685409,-0.328715379,male_sad,14
